listing_id,date,available,price,,Avg_Price,Median_Price
3038772,7/1/2018,t,$77.00 ,,,
16973449,7/1/2018,t,$77.00 ,,,
7247720,7/1/2018,t,$77.00 ,,,
18486838,7/1/2018,t,$77.00 ,,,
20279587,7/1/2018,t,$78.00 ,,,
3050140,7/1/2018,t,$79.00 ,,,
3434293,7/1/2018,t,$79.00 ,,,
10888575,7/1/2018,t,$79.00 ,,,
18139432,7/1/2018,t,$80.00 ,,,
13415589,7/1/2018,t,$80.00 ,,,
23663177,7/1/2018,t,$80.00 ,,,
13699419,7/1/2018,t,$80.00 ,,,
25086967,7/1/2018,t,$80.00 ,,,
25086857,7/1/2018,t,$80.00 ,,,
24378208,7/1/2018,t,$80.00 ,,,
25087115,7/1/2018,t,$80.00 ,,,
24701337,7/1/2018,t,$80.00 ,,,
2593176,7/1/2018,t,$80.00 ,,,
1652097,7/1/2018,t,$80.00 ,,,
20712028,7/1/2018,t,$80.00 ,,,
9611409,7/1/2018,t,$81.00 ,,,
22312572,7/1/2018,t,$81.00 ,,,
2238105,7/1/2018,t,$81.00 ,,,
18794168,7/1/2018,t,$81.00 ,,,
3940265,7/1/2018,t,$82.00 ,,,
18794069,7/1/2018,t,$83.00 ,,,
20787203,7/1/2018,t,$83.00 ,,,
15166071,7/1/2018,t,$84.00 ,,,
3245876,7/1/2018,t,$85.00 ,,,
3979496,7/1/2018,t,$85.00 ,,,
4191286,7/1/2018,t,$85.00 ,,,
6856295,7/1/2018,t,$85.00 ,,,
11653667,7/1/2018,t,$85.00 ,,,
6886633,7/1/2018,t,$85.00 ,,,
6133354,7/1/2018,t,$85.00 ,,,
8293287,7/1/2018,t,$85.00 ,,,
20137795,7/1/2018,t,$85.00 ,,,
11755336,7/1/2018,t,$85.00 ,,,
4608208,7/1/2018,t,$85.00 ,,,
13841950,7/1/2018,t,$85.00 ,,,
13634950,7/1/2018,t,$87.00 ,,,
22461659,7/1/2018,t,$87.00 ,,,
1978743,7/1/2018,t,$87.00 ,,,
4047058,7/1/2018,t,$88.00 ,,,
4046863,7/1/2018,t,$88.00 ,,,
11128182,7/1/2018,t,$88.00 ,,,
22397896,7/1/2018,t,$88.00 ,,,
22609909,7/1/2018,t,$89.00 ,,,
20927,7/1/2018,t,$89.00 ,,,
20141183,7/1/2018,t,$89.00 ,,,
23902390,7/1/2018,t,$90.00 ,,,
1909058,7/1/2018,t,$90.00 ,,,
19676064,7/1/2018,t,$90.00 ,,,
3772674,7/1/2018,t,$90.00 ,,,
14577606,7/1/2018,t,$90.00 ,,,
21540868,7/1/2018,t,$90.00 ,,,
5719631,7/1/2018,t,$90.00 ,,,
18467770,7/1/2018,t,$90.00 ,,,
7859906,7/1/2018,t,$90.00 ,,,
12212589,7/1/2018,t,$90.00 ,,,
16163581,7/1/2018,t,$90.00 ,,,
5792683,7/1/2018,t,$90.00 ,,,
14992165,7/1/2018,t,$92.00 ,,,
12056120,7/1/2018,t,$92.00 ,,,
21710355,7/1/2018,t,$92.00 ,,,
4279578,7/1/2018,t,$93.00 ,,,
15745317,7/1/2018,t,$93.00 ,,,
3770248,7/1/2018,t,$94.00 ,,,
5185952,7/1/2018,t,$95.00 ,,,
18492245,7/1/2018,t,$95.00 ,,,
9484823,7/1/2018,t,$95.00 ,,,
19273944,7/1/2018,t,$95.00 ,,,
11827325,7/1/2018,t,$95.00 ,,,
15532881,7/1/2018,t,$95.00 ,,,
18637918,7/1/2018,t,$96.00 ,,,
5135992,7/1/2018,t,$96.00 ,,,
15117697,7/1/2018,t,$96.00 ,,,
3835995,7/1/2018,t,$98.00 ,,,
19700219,7/1/2018,t,$98.00 ,,,
6674408,7/1/2018,t,$98.00 ,,,
12704096,7/1/2018,t,$98.00 ,,,
5259194,7/1/2018,t,$98.00 ,,,
22930666,7/1/2018,t,$98.00 ,,,
